Brand,TAC,SPECS
ZOOM,35327609,"ZOOM, ZOOM 210"
ZOOM,35233309,"ZOOM, ZOOM 245"
ZOOM,35806103,"ZOOM, ZOOM 3G MOBILE BROADBAND MODEM"
ZOOM,35233209,"ZOOM, ZOOM C9"
ZOOM,35233109,"ZOOM, ZOOM COLORS"
ZOOM,35178809,"ZOOM, ZOOM ETERNITY"
ZOOM,35178709,"ZOOM, ZOOM INFINITY X"
ZOOM,35252010,"ZOOM, ZOOM LITE PRO"
ZOOM,35327409,"ZOOM, ZOOM MAGNETIC"
ZOOM,35490410,"ZOOM, ZOOM ME C43"
ZOOM,35232909,"ZOOM, ZOOM MINI ELITE II"
ZOOM,35909608,"ZOOM, ZOOM PERFORMANCE"
ZOOM,35233009,"ZOOM, ZOOM Q10"
ZOOM,86841100,"ZOOM, ZOOM Q2"
ZOOM,86155800,"ZOOM, ZOOM Q3"
ZOOM,86197800,"ZOOM, ZOOM Q3"
ZOOM,35203109,"ZOOM, ZOOM Q6"
ZOOM,35252110,"ZOOM, ZOOM Q6"
ZOOM,35766207,"ZOOM, ZOOM Q6"
ZOOM,35766307,"ZOOM, ZOOM SELFIE"
ZOOM,35232809,"ZOOM, ZOOM SMART PRIME"
ZOOM,35336610,"ZOOM, ZOOM SMARTKIDS"
ZOOM,35548909,"ZOOM, ZOOM SOCIAL"
ZOOM,35327709,"ZOOM, ZOOM TRIBAL"
ZOOM,35909708,"ZOOM, ZOOM TWISTER 5.0"
ZOOM,35198909,"ZOOM, ZOOM ULTRA"
ZOOM,35391808,"ZOOM, ZOOM ULTRA"
ZOOM,35452608,"ZOOM, ZOOM ULTRA"
ZOOM,35327509,"ZOOM, ZOOM Z8"
ZOOM!,35238411,"ZOOM!, ZOOM! ME C11"
ZOOM!,35493110,"ZOOM!, ZOOM! ME C51"
ZOOM!,35472010,"ZOOM!, ZOOM! ME M1"
ZOOMBAK,1124600,"ZOOMBAK, ZOOMBAK ZB100"
ZOOMBAK,1125500,"ZOOMBAK, ZOOMBAK ZB101"
ZOOMBAK,1217000,"ZOOMBAK, ZOOMBAK ZB110"
ZOOMBAK,1217100,"ZOOMBAK, ZOOMBAK ZB111"
ZOOMME,35531810,"ZOOMME, ZOOMME M2"
ZOOMTECH,86553702,"ZOOMTECH, ZOOMTECH LTE-CPE"
ZOOMTECH,86841002,"ZOOMTECH, ZOOMTECH LTE-CPE"
ZOPO,35503306,"ZOPO, ZOPO +"
ZOPO,35912006,"ZOPO, ZOPO 4G LTE"
ZOPO,86342802,"ZOPO, ZOPO 6530-6470"
ZOPO,86400002,"ZOPO, ZOPO 6560"
ZOPO,86524102,"ZOPO, ZOPO 6580-9530"
ZOPO,86543302,"ZOPO, ZOPO 6590"
ZOPO,86402302,"ZOPO, ZOPO 8510"
ZOPO,86369402,"ZOPO, ZOPO 9515"
ZOPO,86342902,"ZOPO, ZOPO 9520"
ZOPO,86064502,"ZOPO, ZOPO C1"
ZOPO,35236208,"ZOPO, ZOPO C3"
ZOPO,86138602,"ZOPO, ZOPO C3"
ZOPO,86138702,"ZOPO, ZOPO C7"
ZOPO,86232502,"ZOPO, ZOPO C7T"
ZOPO,35261807,"ZOPO, ZOPO COLOR C"
ZOPO,35800108,"ZOPO, ZOPO COLOR C5I"
ZOPO,35261907,"ZOPO, ZOPO COLOR E"
ZOPO,35626108,"ZOPO, ZOPO COLOR F1"
ZOPO,35236408,"ZOPO, ZOPO COLOR F5"
ZOPO,35803108,"ZOPO, ZOPO COLOR M4"
ZOPO,35803008,"ZOPO, ZOPO COLOR M4I"
ZOPO,35823808,"ZOPO, ZOPO COLOR M5"
ZOPO,35708907,"ZOPO, ZOPO COLOR S5"
ZOPO,35712607,"ZOPO, ZOPO COLOR S5.5"
ZOPO,35824008,"ZOPO, ZOPO COLOR X5.5"
ZOPO,35823708,"ZOPO, ZOPO COLOR X5.5I"
ZOPO,35236308,"ZOPO, ZOPO F2"
ZOPO,35626208,"ZOPO, ZOPO F3"
ZOPO,35521408,"ZOPO, ZOPO FLASH G5 PLUS"
ZOPO,35392409,"ZOPO, ZOPO FLASH X1"
ZOPO,35392509,"ZOPO, ZOPO FLASH X1"
ZOPO,35392609,"ZOPO, ZOPO FLASH X2"
ZOPO,35392709,"ZOPO, ZOPO FLASH X2"
ZOPO,35681906,"ZOPO, ZOPO FOCUS ZP720"
ZOPO,35845006,"ZOPO, ZOPO FOCUS ZP720"
ZOPO,86645001,"ZOPO, ZOPO LEADER"
ZOPO,86570301,"ZOPO, ZOPO LIBERO"
ZOPO,35320809,"ZOPO, ZOPO P5000"
ZOPO,86933401,"ZOPO, ZOPO PHABLET"
ZOPO,86203801,"ZOPO, ZOPO PILOT"
ZOPO,86395001,"ZOPO, ZOPO SHINING+"
ZOPO,35426307,"ZOPO, ZOPO SPEED 7"
ZOPO,35426207,"ZOPO, ZOPO SPEED 7 PLUS-FLASH X"
ZOPO,35426407,"ZOPO, ZOPO SPEED 7 PLUS-FLASH X"
ZOPO,35660107,"ZOPO, ZOPO SPEED 7C"
ZOPO,35906607,"ZOPO, ZOPO SPEED 8"
ZOPO,35897808,"ZOPO, ZOPO SPEED X"
ZOPO,35626008,"ZOPO, ZOPO XIAOHEI"
ZOPO,86988100,"ZOPO, ZOPO XIAOHEI"
ZOPO,35320909,"ZOPO, ZOPO Z5000"
ZOPO,35308409,"ZOPO, ZOPO Z6 MAX"
ZOPO,35777405,"ZOPO, ZOPO ZP1000"
ZOPO,35807606,"ZOPO, ZOPO ZP1000S"
ZOPO,86569801,"ZOPO, ZOPO ZP300+"
ZOPO,35823908,"ZOPO, ZOPO ZP562"
ZOPO,35802908,"ZOPO, ZOPO ZP587"
ZOPO,86933301,"ZOPO, ZOPO ZP600"
ZOPO,35712707,"ZOPO, ZOPO ZP750"
ZOPO,35427706,"ZOPO, ZOPO ZP780"
ZOPO,35700008,"ZOPO, ZOPO ZP785"
ZOPO,86645101,"ZOPO, ZOPO ZP800"
ZOPO,86095900,"ZOPO, ZOPO ZP800T"
ZOPO,35845106,"ZOPO, ZOPO ZP920"
ZORA,86783001,"ZORA, ZORA A8"
ZORA,86653101,"ZORA, ZORA A9"
ZORA,86269301,"ZORA, ZORA C231"
ZORA,86627700,"ZORA, ZORA F205"
ZORA,86873500,"ZORA, ZORA F208"
ZORA,86728400,"ZORA, ZORA F210"
ZORA,86729700,"ZORA, ZORA F215"
ZORA,86744600,"ZORA, ZORA P6"
ZORA,86377201,"ZORA, ZORA P6+"
ZORA,86562001,"ZORA, ZORA P9"
ZORA,86763300,"ZORA, ZORA S207"
ZORA,86945200,"ZORA, ZORA S316"
ZORA,86275502,"ZORA, ZORA T6"
ZORA,86886500,"ZORA, ZORA Z108"
ZORA,86172500,"ZORA, ZORA Z109"
ZORA,86176600,"ZORA, ZORA Z112"
ZORA,86627300,"ZORA, ZORA Z201"
ZORE,35281204,"ZORE, ZORE DOLIA G3"
ZORE,35992803,"ZORE, ZORE DOLIA M8900"
ZORE,35217603,"ZORE, ZORE DOLIA T808"
ZOSI,86649807,"ZOSI, ZOSI C306"
ZOVO,91158730,"ZOVO, ZOVO ZO1801"
ZOVO,91158735,"ZOVO, ZOVO ZO1802"
ZOVO,91158740,"ZOVO, ZOVO ZO1803"
ZOVO,91158765,"ZOVO, ZOVO ZO1804"
ZOVO,91158760,"ZOVO, ZOVO ZO1898"
ZOVO,91158755,"ZOVO, ZOVO ZO1899"
ZOVO,91158750,"ZOVO, ZOVO ZO2401"
ZOVO,91158745,"ZOVO, ZOVO ZO2402"
ZOVO,91158725,"ZOVO, ZOVO ZO2801"
ZOWBOT,86230206,"ZOWBOT, ZOWBOT ACE-WB00"
ZOWBOT,86649207,"ZOWBOT, ZOWBOT ZY-M200"
ZOXCALL,35885010,"ZOXCALL, ZOXCALL FF+"
ZOXCALL,35363810,"ZOXCALL, ZOXCALL PRESS AND CALL CARD"
ZOYE,86162601,"ZOYE, ZOYE Q11"
ZOYE,86591100,"ZOYE, ZOYE T8"
ZOYE,86907101,"ZOYE, ZOYE T9"
ZOYE,86028801,"ZOYE, ZOYE V11"
ZOYE,86024401,"ZOYE, ZOYE V12"
ZOYE,86028701,"ZOYE, ZOYE V13"
ZOYE,86028601,"ZOYE, ZOYE V15"
ZOYE,86028501,"ZOYE, ZOYE V16"
ZOYE,86028401,"ZOYE, ZOYE V18"
ZOYE,86654201,"ZOYE, ZOYE V19"
ZOYE,86908701,"ZOYE, ZOYE V20"
ZOYE,86908801,"ZOYE, ZOYE V30"
ZOYE,35638103,"ZOYE, ZOYE V868"
ZPD,86270403,"ZPD, ZPD C568+"
ZPHONE,35349510,"ZPHONE, ZPHONE Z 101"
ZPHONE,35349410,"ZPHONE, ZPHONE Z 107"
ZPHONE,35349310,"ZPHONE, ZPHONE Z LITE"
ZPHONE,35349210,"ZPHONE, ZPHONE Z VENUS"
ZQ9007,86358505,"ZQ9007, ZQ9007"
ZSTONE,91152430,"ZSTONE, ZSTONE L3"
ZT,35209206,"ZT, ZT Z8099-Z9080-Z9088-Z9099"
ZTB-K758,86881002,"ZTB-K758, ZTB-K758"
ZTC,35690004,"ZTC, ZTC 1120-3110-5630-5320-Z303"
ZTC,35835604,"ZTC, ZTC 3120-5130-6120-M7-Z600"
ZTC,35183805,"ZTC, ZTC 6120-5130-6303-G6-9100"
ZTC,35461704,"ZTC, ZTC 6120-6233-N73-777-888"
ZTC,35473304,"ZTC, ZTC 6151-2710-6070-5700-C3"
ZTC,35551704,"ZTC, ZTC 6220"
ZTC,35473204,"ZTC, ZTC 6235"
ZTC,35560004,"ZTC, ZTC 6600"
ZTC,35352405,"ZTC, ZTC A290-C5110-S5620-J10-R8"
ZTC,35743904,"ZTC, ZTC A800+-998-C9-Z88-6300"
ZTC,35637105,"ZTC, ZTC B170"
ZTC,35416404,"ZTC, ZTC B190"
ZTC,35422907,"ZTC, ZTC B200"
ZTC,35422807,"ZTC, ZTC B220"
ZTC,35152206,"ZTC, ZTC B240"
ZTC,35962608,"ZTC, ZTC B250"
ZTC,35329110,"ZTC, ZTC B260"
ZTC,35510704,"ZTC, ZTC B480"
ZTC,35522304,"ZTC, ZTC C1"
ZTC,35913804,"ZTC, ZTC C100-V88-T1-Q999-C8I"
ZTC,35178707,"ZTC, ZTC C200"
ZTC,35781107,"ZTC, ZTC C201"
ZTC,35592208,"ZTC, ZTC C205"
ZTC,35422707,"ZTC, ZTC C220"
ZTC,35959908,"ZTC, ZTC C230"
ZTC,35960008,"ZTC, ZTC C232"
ZTC,35962708,"ZTC, ZTC C240"
ZTC,35661305,"ZTC, ZTC C300"
ZTC,35727304,"ZTC, ZTC C300"
ZTC,35253406,"ZTC, ZTC C320"
ZTC,35962808,"ZTC, ZTC C322"
ZTC,35452107,"ZTC, ZTC C340"
ZTC,35649807,"ZTC, ZTC C350"
ZTC,35405705,"ZTC, ZTC C5212-C3322-Z505-S5630-X2"
ZTC,35939804,"ZTC, ZTC C800-C900-G3"
ZTC,35532805,"ZTC, ZTC D11"
ZTC,35539005,"ZTC, ZTC D12-D13"
ZTC,35537705,"ZTC, ZTC D15-S3088"
ZTC,35539505,"ZTC, ZTC D18"
ZTC,35633404,"ZTC, ZTC D1-D2-D3-6120+-888"
ZTC,35539405,"ZTC, ZTC D7"
ZTC,35297705,"ZTC, ZTC D710-S6500-G4-I9000"
ZTC,35660504,"ZTC, ZTC DP330"
ZTC,35503904,"ZTC, ZTC DUAL SIM BS500"
ZTC,35658304,"ZTC, ZTC E1000TV-9700TV-C2-1-C7-S8"
ZTC,35611604,"ZTC, ZTC E1-E2-E333-2730-5130+"
ZTC,35461804,"ZTC, ZTC E3"
ZTC,35586704,"ZTC, ZTC E66+-E1000-F10-M7-F100"
ZTC,35541804,"ZTC, ZTC E6-E7-E8-E9-X3"
ZTC,35799904,"ZTC, ZTC EX115+-C702+-Z6800-E52"
ZTC,35656604,"ZTC, ZTC F11-F12-Q1-Q5-000"
ZTC,35555604,"ZTC, ZTC F1-F2-F3-F4-F8"
ZTC,35471309,"ZTC, ZTC F526"
ZTC,35579204,"ZTC, ZTC F9"
ZTC,35851306,"ZTC, ZTC G.ONE-G.TWO-G.THREE"
ZTC,35849708,"ZTC, ZTC G200"
ZTC,35180405,"ZTC, ZTC I897"
ZTC,35201105,"ZTC, ZTC I897"
ZTC,35454605,"ZTC, ZTC J7938-F999-Q888-Q777"
ZTC,35379906,"ZTC, ZTC M9800"
ZTC,35552904,"ZTC, ZTC N8I"
ZTC,35473504,"ZTC, ZTC N95"
ZTC,35380006,"ZTC, ZTC P1000-P2000"
ZTC,35212605,"ZTC, ZTC Q290"
ZTC,35539805,"ZTC, ZTC Q5130+"
ZTC,35677404,"ZTC, ZTC Q7-Q9-6303-S9-Z505"
ZTC,35573104,"ZTC, ZTC QS580"
ZTC,35573204,"ZTC, ZTC QS680"
ZTC,35291705,"ZTC, ZTC S308"
ZTC,35291805,"ZTC, ZTC S308"
ZTC,35849908,"ZTC, ZTC SP40"
ZTC,35918204,"ZTC, ZTC SP42"
ZTC,35957505,"ZTC, ZTC SP45"
ZTC,35212906,"ZTC, ZTC SP48"
ZTC,35454804,"ZTC, ZTC SP50"
ZTC,35213006,"ZTC, ZTC SP52"
ZTC,35849808,"ZTC, ZTC SP54"
ZTC,35815404,"ZTC, ZTC SP55"
ZTC,35521504,"ZTC, ZTC SP60I"
ZTC,35862608,"ZTC, ZTC SP62"
ZTC,35918304,"ZTC, ZTC SP62"
ZTC,35782104,"ZTC, ZTC SP65"
ZTC,35150905,"ZTC, ZTC T2-V99-6700SI-V19-QS"
ZTC,35321604,"ZTC, ZTC T680"
ZTC,35881304,"ZTC, ZTC T780"
ZTC,35473404,"ZTC, ZTC V13"
ZTC,35847504,"ZTC, ZTC V60-V600-QQ-338-668"
ZTC,35190305,"ZTC, ZTC W03-QQ-T2-6700SI-QS"
ZTC,35727404,"ZTC, ZTC Z33"
ZTC,35744004,"ZTC, ZTC Z99-Z55-Z66-Z77-6601"
ZTC888,35477704,"ZTC888, ZTC888"
ZTD,86308404,"ZTD, ZTD TD2115M"
ZTE,86288204,"ZTE, ZTE"
ZTE,86380805,"ZTE, ZTE"
ZTE,35154502,"ZTE, ZTE - G D160"
ZTE,35154602,"ZTE, ZTE - G D190"
ZTE,35333902,"ZTE, ZTE - G F110"
ZTE,35194202,"ZTE, ZTE - G F120"
ZTE,35334002,"ZTE, ZTE - G X770"
ZTE,35542004,"ZTE, ZTE 005Z"
ZTE,35720204,"ZTE, ZTE 006Z"
ZTE,35720104,"ZTE, ZTE 007Z"
ZTE,86733100,"ZTE, ZTE 007Z FOR BIZ"
ZTE,86635301,"ZTE, ZTE 1"
ZTE,86459600,"ZTE, ZTE 1001"
ZTE,86242501,"ZTE, ZTE 101Z"
ZTE,86950706,"ZTE, ZTE 1020L"
ZTE,86301506,"ZTE, ZTE 1021L"
ZTE,86813306,"ZTE, ZTE 1022L"
ZTE,86905300,"ZTE, ZTE 201Z"
ZTE,35551103,"ZTE, ZTE 202Z"
ZTE,35254104,"ZTE, ZTE 203Z"
ZTE,86498600,"ZTE, ZTE 301Z"
ZTE,86463402,"ZTE, ZTE 303ZT"
ZTE,86463602,"ZTE, ZTE 305ZT"
ZTE,35999503,"ZTE, ZTE 3G MODEM ROUTER"
ZTE,86832802,"ZTE, ZTE 3HUITUBE"
ZTE,86832902,"ZTE, ZTE 3HUITUBE"
ZTE,86330403,"ZTE, ZTE 3NEO"
ZTE,86750802,"ZTE, ZTE 4G MOBILE HOTSPOT"
ZTE,86877102,"ZTE, ZTE 4G MOBILE HOTSPOT"
ZTE,86334906,"ZTE, ZTE 5G UG PHONE U23"
ZTE,35881601,"ZTE, ZTE 601I"
ZTE,86427603,"ZTE, ZTE 601ZT-TIROL"
ZTE,86486306,"ZTE, ZTE 7533N"
ZTE,86773106,"ZTE, ZTE 7533N"
ZTE,86585106,"ZTE, ZTE 7542N"
ZTE,86407507,"ZTE, ZTE 7545N"
ZTE,86613907,"ZTE, ZTE 7551N"
ZTE,86269507,"ZTE, ZTE 7552N"
ZTE,86814107,"ZTE, ZTE 7553N"
ZTE,86043207,"ZTE, ZTE 7561N"
ZTE,86394204,"ZTE, ZTE 802ZT"
ZTE,86177306,"ZTE, ZTE 8042N"
ZTE,35635103,"ZTE, ZTE 830FT"
ZTE,86176605,"ZTE, ZTE 8330FT"
ZTE,86857305,"ZTE, ZTE 8341FT"
ZTE,86328403,"ZTE, ZTE 834F"
ZTE,86307403,"ZTE, ZTE 835F"
ZTE,86660303,"ZTE, ZTE 836F"
ZTE,86357703,"ZTE, ZTE 837F"
ZTE,86729603,"ZTE, ZTE 838F"
ZTE,86477204,"ZTE, ZTE 838FT"
ZTE,45009301,"ZTE, ZTE 902"
ZTE,45009302,"ZTE, ZTE 902"
ZTE,45009303,"ZTE, ZTE 902"
ZTE,45009304,"ZTE, ZTE 902"
ZTE,45009305,"ZTE, ZTE 902"
ZTE,45009306,"ZTE, ZTE 902"
ZTE,45009307,"ZTE, ZTE 902"
ZTE,45009308,"ZTE, ZTE 902"
ZTE,45009309,"ZTE, ZTE 902"
ZTE,86165006,"ZTE, ZTE 9043N"
ZTE,86840204,"ZTE, ZTE A002ZT"
ZTE,86104605,"ZTE, ZTE A004ZT"
ZTE,86636703,"ZTE, ZTE A0615"
ZTE,86679405,"ZTE, ZTE A101ZT-BYAKO"
ZTE,86354905,"ZTE, ZTE A102ZT-GENBU"
ZTE,35634400,"ZTE, ZTE A12"
ZTE,35662401,"ZTE, ZTE A12"
ZTE,35749401,"ZTE, ZTE A12"
ZTE,35855100,"ZTE, ZTE A12"
ZTE,35673601,"ZTE, ZTE A135"
ZTE,35503203,"ZTE, ZTE A136"
ZTE,35673501,"ZTE, ZTE A136"
ZTE,35633402,"ZTE, ZTE A136G"
ZTE,35357102,"ZTE, ZTE A137"
ZTE,35972701,"ZTE, ZTE A137"
ZTE,35313002,"ZTE, ZTE A138"
ZTE,35175602,"ZTE, ZTE A139"
ZTE,35875600,"ZTE, ZTE A16"
ZTE,35698200,"ZTE, ZTE A18"
ZTE,35207601,"ZTE, ZTE A19"
ZTE,86830601,"ZTE, ZTE A2"
ZTE,35728802,"ZTE, ZTE A201"
ZTE,35827102,"ZTE, ZTE A201"
ZTE,86077406,"ZTE, ZTE A201ZT"
ZTE,86423006,"ZTE, ZTE A2024S"
ZTE,35728902,"ZTE, ZTE A205"
ZTE,35827202,"ZTE, ZTE A205"
ZTE,35588902,"ZTE, ZTE A206"
ZTE,35547302,"ZTE, ZTE A211"
ZTE,35861402,"ZTE, ZTE A211"
ZTE,35908803,"ZTE, ZTE A211"
ZTE,35728702,"ZTE, ZTE A215"
ZTE,35861202,"ZTE, ZTE A215"
ZTE,35803302,"ZTE, ZTE A261"
ZTE,35803502,"ZTE, ZTE A261"
ZTE,35782803,"ZTE, ZTE A261C"
ZTE,35803402,"ZTE, ZTE A261FM"
ZTE,35889402,"ZTE, ZTE A291"
ZTE,35531703,"ZTE, ZTE A292"
ZTE,35771304,"ZTE, ZTE A3"
ZTE,35595302,"ZTE, ZTE A301"
ZTE,35651902,"ZTE, ZTE A301"
ZTE,86050406,"ZTE, ZTE A301ZT"
ZTE,35603502,"ZTE, ZTE A302"
ZTE,35744102,"ZTE, ZTE A302"
ZTE,35333504,"ZTE, ZTE A302"
ZTE,35246203,"ZTE, ZTE A306"
ZTE,35949702,"ZTE, ZTE A306"
ZTE,86250305,"ZTE, ZTE A31 LITE"
ZTE,35595202,"ZTE, ZTE A311"
ZTE,35651802,"ZTE, ZTE A311"
ZTE,35949802,"ZTE, ZTE A316"
ZTE,35435403,"ZTE, ZTE A316G"
ZTE,35459003,"ZTE, ZTE A316G"
ZTE,35305401,"ZTE, ZTE A330"
ZTE,35514301,"ZTE, ZTE A34"
ZTE,35232301,"ZTE, ZTE A35"
ZTE,35288002,"ZTE, ZTE A35"
ZTE,35305002,"ZTE, ZTE A35"
ZTE,35632202,"ZTE, ZTE A35"
ZTE,35428603,"ZTE, ZTE A35"
ZTE,35305202,"ZTE, ZTE A36"
ZTE,35726201,"ZTE, ZTE A36"
ZTE,35190203,"ZTE, ZTE A36G"
ZTE,35155902,"ZTE, ZTE A37"
ZTE,35933601,"ZTE, ZTE A37"
ZTE,86510701,"ZTE, ZTE A372B"
ZTE,35973003,"ZTE, ZTE A3S"
ZTE,86739901,"ZTE, ZTE A4"
ZTE,86044907,"ZTE, ZTE A401ZT-MU5121-SEIRAN"
ZTE,86499107,"ZTE, ZTE A402ZT"
ZTE,86160607,"ZTE, ZTE A403ZT"
ZTE,86169607,"ZTE, ZTE A404ZT"
ZTE,86790506,"ZTE, ZTE A41 5G"
ZTE,86459500,"ZTE, ZTE A5"
ZTE,86034205,"ZTE, ZTE A51"
ZTE,86075203,"ZTE, ZTE A510"
ZTE,86147203,"ZTE, ZTE A510"
ZTE,86149103,"ZTE, ZTE A510"
ZTE,86150303,"ZTE, ZTE A510"
ZTE,86153503,"ZTE, ZTE A510"
ZTE,86156003,"ZTE, ZTE A510"
ZTE,86889407,"ZTE, ZTE A52 PRO"
ZTE,86659503,"ZTE, ZTE A520S"
ZTE,86665006,"ZTE, ZTE A53"
ZTE,86010307,"ZTE, ZTE A55"
ZTE,86245501,"ZTE, ZTE A6"
ZTE,35524004,"ZTE, ZTE A60"
ZTE,86510400,"ZTE, ZTE A60"
ZTE,86783003,"ZTE, ZTE A606"
ZTE,35300802,"ZTE, ZTE A61"
ZTE,35300902,"ZTE, ZTE A61"
ZTE,35426302,"ZTE, ZTE A61"
ZTE,35856701,"ZTE, ZTE A61"
ZTE,35192403,"ZTE, ZTE A611"
ZTE,35301002,"ZTE, ZTE A62"
ZTE,35856801,"ZTE, ZTE A62"
ZTE,86726802,"ZTE, ZTE A620"
ZTE,35710003,"ZTE, ZTE A62G"
ZTE,35241603,"ZTE, ZTE A66"
ZTE,35794102,"ZTE, ZTE A66"
ZTE,35333802,"ZTE, ZTE A66"
ZTE,35386402,"ZTE, ZTE A66"
ZTE,35895102,"ZTE, ZTE A661"
ZTE,35313902,"ZTE, ZTE A68"
ZTE,35430902,"ZTE, ZTE A68"
ZTE,35429302,"ZTE, ZTE A69"
ZTE,35430802,"ZTE, ZTE A69"
ZTE,35431002,"ZTE, ZTE A69"
ZTE,86547805,"ZTE, ZTE A71 5G"
ZTE,35478202,"ZTE, ZTE A711FM"
ZTE,35497902,"ZTE, ZTE A711G"
ZTE,35562902,"ZTE, ZTE A712"
ZTE,35803702,"ZTE, ZTE A712"
ZTE,86545304,"ZTE, ZTE A7190"
ZTE,86135306,"ZTE, ZTE A71S 5G"
ZTE,86291905,"ZTE, ZTE A71S 5G"
ZTE,86840007,"ZTE, ZTE A73 PRO 5G"
ZTE,86314507,"ZTE, ZTE A73 PRO 5G-UNLOCKED-OPTUS"
ZTE,86850807,"ZTE, ZTE A75 PRO 5G"
ZTE,86461504,"ZTE, ZTE A7S 2020"
ZTE,35698000,"ZTE, ZTE A81"
ZTE,35746002,"ZTE, ZTE A831"
ZTE,35614502,"ZTE, ZTE A832"
ZTE,35614602,"ZTE, ZTE A833"
ZTE,35425400,"ZTE, ZTE A86"
ZTE,35218603,"ZTE, ZTE A861"
ZTE,35231503,"ZTE, ZTE A861"
ZTE,35998802,"ZTE, ZTE A861"
ZTE,35231203,"ZTE, ZTE A861C"
ZTE,35231103,"ZTE, ZTE A861FM"
ZTE,35584600,"ZTE, ZTE A88"
ZTE,35426100,"ZTE, ZTE A88"
ZTE,35698300,"ZTE, ZTE A89"
ZTE,35722000,"ZTE, ZTE A90"
ZTE,35517600,"ZTE, ZTE A900"
ZTE,35584700,"ZTE, ZTE A900"
ZTE,86082403,"ZTE, ZTE A910"
ZTE,86948802,"ZTE, ZTE A910"
ZTE,35698100,"ZTE, ZTE A910"
ZTE,35562802,"ZTE, ZTE A931"
ZTE,35803802,"ZTE, ZTE A931"
ZTE,35186303,"ZTE, ZTE A931G"
ZTE,35749002,"ZTE, ZTE A932"
ZTE,35555603,"ZTE, ZTE A932G"
ZTE,35518302,"ZTE, ZTE A933"
ZTE,35475002,"ZTE, ZTE A933"
ZTE,35478102,"ZTE, ZTE A933FM"
ZTE,35583400,"ZTE, ZTE A95"
ZTE,35425600,"ZTE, ZTE A96"
ZTE,35510000,"ZTE, ZTE A99"
ZTE,35159104,"ZTE, ZTE AC30"
ZTE,86124601,"ZTE, ZTE ACQUA"
ZTE,86378001,"ZTE, ZTE ACQUA"
ZTE,86772101,"ZTE, ZTE ACQUA V"
ZTE,86602803,"ZTE, ZTE AD22"
ZTE,35889603,"ZTE, ZTE AD3701"
ZTE,35617501,"ZTE, ZTE AD3801"
ZTE,35169904,"ZTE, ZTE AD3812"
ZTE,86037001,"ZTE, ZTE AGLAIA"
ZTE,86348901,"ZTE, ZTE AGLAIA"
ZTE,86682101,"ZTE, ZTE AGLAIA"
ZTE,86793001,"ZTE, ZTE AGLAIA"
ZTE,1160900,"ZTE, ZTE AIKO 70W"
ZTE,86529706,"ZTE, ZTE AIRBOX - 5G (MU5001)"
ZTE,86968905,"ZTE, ZTE AIRBOX - 5G (MU5001)"
ZTE,86673902,"ZTE, ZTE ALLSTAR"
ZTE,86037002,"ZTE, ZTE ALTAIR"
ZTE,86487802,"ZTE, ZTE ALTAIR 2"
ZTE,86183100,"ZTE, ZTE ALTAIR 3G"
ZTE,86348701,"ZTE, ZTE ALTAIR 3G"
ZTE,86392102,"ZTE, ZTE AMAZING A4C"
ZTE,86099100,"ZTE, ZTE AMAZING P5"
ZTE,86454302,"ZTE, ZTE AMAZING P6"
ZTE,86998802,"ZTE, ZTE ANAKIN-BLADE S8MINI"
ZTE,86746900,"ZTE, ZTE ANDROID EDITION STARTEXT"
ZTE,86744900,"ZTE, ZTE ANDROID EDITION STARTRAIL"
ZTE,86657106,"ZTE, ZTE ANSHIN FAMILY SUMAHO"
ZTE,86142705,"ZTE, ZTE AP05ZT-CAPYBARA5"
ZTE,86733201,"ZTE, ZTE AR912"
ZTE,86091000,"ZTE, ZTE ARIZONA"
ZTE,35181904,"ZTE, ZTE ASPECT"
ZTE,86169203,"ZTE, ZTE ASPECT"
ZTE,86534503,"ZTE, ZTE ASPECT"
ZTE,86579201,"ZTE, ZTE ASPECT"
ZTE,86191403,"ZTE, ZTE AT21"
ZTE,86456903,"ZTE, ZTE AT21"
ZTE,86738400,"ZTE, ZTE ATLAS 3.2"
ZTE,86434801,"ZTE, ZTE ATLAS W"
ZTE,35557204,"ZTE, ZTE AVAEJET"
ZTE,35616304,"ZTE, ZTE AVAEJET"
ZTE,35620204,"ZTE, ZTE AVAEJET"
ZTE,86458800,"ZTE, ZTE AVAEJET"
ZTE,86783601,"ZTE, ZTE AVAEJET"
ZTE,91123325,"ZTE, ZTE AVAEJET"
ZTE,35680004,"ZTE, ZTE AVAIL"
ZTE,86472102,"ZTE, ZTE AVAIL 2"
ZTE,86481801,"ZTE, ZTE AVAIL 2"
ZTE,86016104,"ZTE, ZTE AVID 4"
ZTE,86588203,"ZTE, ZTE AVID 4"
ZTE,86010304,"ZTE, ZTE AVID 579"
ZTE,86373706,"ZTE, ZTE AVID 579"
ZTE,86548505,"ZTE, ZTE AVID 579"
ZTE,86574805,"ZTE, ZTE AVID 589"
ZTE,86180603,"ZTE, ZTE AVID PLUS"
ZTE,86257903,"ZTE, ZTE AVID PLUS"
ZTE,86887502,"ZTE, ZTE AVID PLUS"
ZTE,86214703,"ZTE, ZTE AVID TRIO"
ZTE,86214903,"ZTE, ZTE AVID TRIO"
ZTE,86706103,"ZTE, ZTE AVID TRIO"
ZTE,86974801,"ZTE, ZTE AW3632"
ZTE,86857402,"ZTE, ZTE AXON"
ZTE,86870402,"ZTE, ZTE AXON"
